date,open,high,low,close,volume,currency_volume,SMA,CCI,ADX,STOCH,ATR,upper_bb,middle_band,lower_bb,RSI,MOM,EMA,MACD,MACDSingal,FearGreedIndex,btcDominance,ethDominance,score,activeCryptocurrencies,activeMarketPairs,activeExchanges,totalCryptocurrencies,totalExchanges,USDtotalMarketCap,USDtotalVolume24H,USDtotalVolume24HReported,USDaltcoinVolume24H,USDaltcoinVolume24HReported,USDaltcoinMarketCap,googlePrice,googleVolume,METAPrice,METAVolume,APPLEPrice,APPLEVolume,AMAZONPrice,AMAZONVolume
2018-09-28,6670.2,6700.0,6468.5,6587.8,9072.00368187,59676757.057736,6571.028571428572,64.72197460458699,16.642659271825362,65.16290726817044,239.2214285714286,6774.1389772117045,6477.235,6180.331022788295,50.60511053928861,257.6999999999998,6567.987974379494,-15.84011841010124,-40.40813433107607,42,51.7138,11.7061,1538092800000.0,2166.0,18205.0,259.0,7371.0,1180.0,223324281320.53,16227365506.59,0.0,11624485506.59,0.0,107834835414.28,60.354,0,164.46,0,56.435,0,100.15,0
2018-10-01,6567.3,6648.6,6529.6,6561.6,6562.02774926,43240689.4104532,6576.285714285715,41.03646537603245,14.230708765940012,61.51489835700366,218.3928571428572,6767.809842117941,6522.9400000000005,6278.07015788206,49.5698288366373,-124.89999999999964,6571.982426691349,-8.203961598605929,-25.063740206671888,35,51.2856,11.7061,1538352000000.0,2166.0,18205.0,259.0,7371.0,1180.0,223278557451.55,14691032656.87,0.0,10710282656.87,0.0,108768809202.1,60.4265,0,162.44,0,56.815,0,100.218,0
2018-10-02,6561.6,6588.7,6430.6,6511.5,7674.36498878,49965181.91040688,6572.057142857143,-7.979379747182759,13.676999417585387,54.539125591757156,220.85714285714286,6768.584163093152,6524.3550000000005,6280.125836906849,47.58680158942272,-176.19999999999982,6556.861820018512,-11.594652370826225,-22.369922639502757,33,51.3209,11.7061,1538438400000.0,2166.0,18205.0,259.0,7371.0,1180.0,222253552748.45,14482727709.97,0.0,10496587709.97,0.0,108191080953.57,60.382,0,159.33,0,57.32,0,98.5655,0
2018-10-03,6508.4,6645.0,6450.0,6597.4,7270.36167,47692442.61825727,6586.257142857144,26.147121012647215,12.724965724487063,52.637795275590484,205.6714285714286,6775.605433445602,6530.219999999999,6284.834566554397,51.192102231486544,-10.100000000000364,6566.996365013883,-7.266622037148409,-19.34926251903189,36,51.9463,11.7061,1538524800000.0,2166.0,18205.0,259.0,7371.0,1180.0,218287584054.87,13174936187.49,0.0,9207506187.49,0.0,104895319878.87,60.5765,0,162.43,0,58.0175,0,97.638,0
2018-10-04,6599.9,6628.6,6550.0,6594.0,5834.92292096,38453889.22042997,6575.400000000001,40.89706830254858,11.84093443803958,51.96850393700787,180.1928571428572,6780.116137138981,6533.08,6286.043862861019,51.0424432742777,188.89999999999964,6573.747273760413,-4.064129644243621,-16.292235944074235,29,51.998,11.7061,1538611200000.0,2166.0,18205.0,259.0,7371.0,1180.0,216231294620.2,13317684588.09,0.0,9444464588.09,0.0,103795280751.28,58.8535,0,158.85,0,56.9975,0,95.471,0
2018-10-05,6594.0,6690.5,6567.3,6600.0,6249.83822005,41319659.22310498,6577.142857142857,54.848624148628524,11.54046271350647,55.52128315854409,174.70000000000002,6786.516506596392,6539.03,6291.5434934036075,51.31294514403923,58.899999999999636,6580.31045532031,-1.0301070612640615,-13.2398101675122,37,52.0904,11.7061,1538697600000.0,2166.0,18205.0,259.0,7371.0,1180.0,218403592441.5,12364823182.16,0.0,8531023182.16,0.0,104636204264.2,58.3915,0,157.33,0,56.0725,0,94.4825,0
2018-10-08,6669.6,6698.0,6610.5,6638.2,4820.41575051,32113457.83719178,6599.057142857143,72.00740293014762,11.252594873592477,63.3765165535677,152.6857142857143,6748.559500839537,6585.76,6422.960499160464,52.843324802790164,50.399999999999636,6611.977848338257,11.196807673657531,-3.3281772538451375,26,52.2887,11.7061,1538956800000.0,2166.0,18205.0,259.0,7371.0,1180.0,218500486910.27,11557426733.33,0.0,8249296733.33,0.0,104249382958.02,57.796,0,157.25,0,55.9425,0,93.221,0
2018-10-09,6640.3,6670.0,6527.7,6590.1,3967.90705845,26208057.17278224,6610.285714285715,3.0277970736435496,10.50610567770032,41.35338345864664,146.12142857142862,6736.5930044911975,6594.4,6452.206995508802,50.255028780444455,-16.699999999999818,6606.508386253694,9.935096577112745,-0.6755224876535606,31,52.0578,11.7061,1539043200000.0,2166.0,18205.0,259.0,7371.0,1180.0,221249534175.83,12423388129.75,0.0,8456958129.75,0.0,106071912196.83,57.2585,0,157.9,0,56.7175,0,93.516,0
2018-10-10,6590.1,6645.0,6218.4,6291.2,10288.27049544,65467347.52980233,6566.542857142857,-218.23187423608482,11.980055484437653,12.175949155377172,168.30714285714294,6765.227357628446,6574.775,6384.322642371553,37.84876425959966,-277.5,6527.681289690271,-15.010518630447223,-3.5425217162122937,28,52.3535,11.7061,1539129600000.0,2166.0,18205.0,259.0,7371.0,1180.0,219597789758.22,11078491698.46,0.0,7516641698.46,0.0,104630717145.24,54.608,0,151.38,0,54.09,0,87.7625,0
2018-10-11,6290.8,6359.6,6206.6,6339.6,4483.35415428,28217069.54102275,6530.2,-239.33649652616336,13.414426074761046,26.955816781516027,156.20714285714288,6767.242097388221,6557.43,6347.61790261178,40.413901415780984,-222.0,6480.660967267704,-30.522775347137213,-8.938572442397279,19,52.4465,11.7061,1539216000000.0,2166.0,18205.0,259.0,7371.0,1180.0,217463061890.85,11972002773.01,0.0,8201342773.01,0.0,103411274390.97,54.537,0,153.35,0,53.6125,0,85.968,0
2018-10-12,6339.6,6343.7,6280.0,6328.9,2243.27423434,14163909.74390604,6491.471428571429,-180.0156702217828,14.746341622917686,24.87794955248157,144.2214285714286,6763.2940110640075,6539.49,6315.685988935992,40.02065200316388,-182.60000000000036,6442.7207254507775,-43.18197618958857,-15.787253191835537,13,55.0243,11.7061,1539302400000.0,2166.0,18205.0,259.0,7371.0,1180.0,196362979123.27,16305029483.08,0.0,11145929483.08,0.0,88315628264.77,56.027,0,153.74,0,55.5275,0,89.4305,0
2018-10-15,6907.8,6957.8,6650.0,6715.0,10320.00115136,69958572.68919028,6507.457142857143,121.89366475727064,19.676201850011417,26.851167212422084,274.67142857142863,6851.207901963353,6561.925,6272.642098036647,55.151219728817374,115.0,6589.130618549547,4.790886213051635,-14.95777898643584,20,54.5031,11.7061,1539561600000.0,2166.0,18205.0,259.0,7371.0,1180.0,199992805106.12,9464278891.87,0.0,6385318891.87,0.0,90990593814.12,55.122,0,153.52,0,54.34,0,88.0475,0
2018-10-16,6715.0,6800.0,6674.8,6747.9,7082.62864932,47709947.02033339,6530.0,91.86205797231344,21.672365510157857,28.588782085137815,272.3214285714286,6873.499159385714,6574.42,6275.340840614286,56.11810944707388,167.69999999999982,6628.82296391216,19.01606764096323,-8.163009660956025,24,54.0861,11.7061,1539648000000.0,2166.0,18205.0,259.0,7371.0,1180.0,211448593055.33,22241976013.37,0.0,14879206013.37,0.0,97084201681.16,56.654,0,158.78,0,55.5375,0,90.998,0
2018-10-17,6744.6,6791.6,6679.1,6708.0,7006.60204081,47172569.65663449,6589.542857142857,78.78049016477487,23.525946051721643,26.481461920354903,266.4285714285715,6878.423332617939,6576.32,6274.21666738206,54.58125924708448,35.899999999999636,6648.61722293412,26.761539498831553,-1.1780998289985067,23,53.7817,11.7061,1539734400000.0,2166.0,18205.0,259.0,7371.0,1180.0,212315485481.86,12069535224.28,0.0,8000145224.28,0.0,98128630250.86,56.3795,0,159.42,0,55.2975,0,91.5865,0
2018-10-18,6708.0,6714.6,6550.0,6571.6,7696.70712976,50884867.09743855,6622.685714285713,11.649729729729684,24.689785886589725,19.277490229217285,272.5714285714286,6877.570599705845,6575.51,6273.449400294156,49.582281840422965,-66.59999999999945,6629.362917200591,21.644042641051783,3.3863286650115523,26,53.6699,11.7061,1539820800000.0,2166.0,18205.0,259.0,7371.0,1180.0,211222553718.54,12202797371.5,0.0,8113037371.5,0.0,97859597902.58,54.8955,0,154.92,0,54.005,0,88.536,0
2018-10-19,6569.5,6612.8,6505.0,6574.8,6056.5381964,39740588.79033672,6657.814285714286,-14.679056960935727,25.57542090586723,19.4464983627337,271.47142857142865,6875.6115318418315,6573.910000000001,6272.20846815817,49.69867764226079,-15.300000000000182,6615.722187900444,17.643222679645987,6.23770746793844,24,53.9179,11.7061,1539907200000.0,2166.0,18205.0,259.0,7371.0,1180.0,208207079107.95,11566785333.59,0.0,7656315333.59,0.0,95946259016.61,55.259,0,154.05,0,54.8275,0,88.2015,0
2018-10-22,6564.6,6595.1,6520.1,6557.8,6877.25148774,45182952.13219076,6624.057142857143,-21.55229329294302,27.8532540748278,18.54864265342769,270.45000000000016,6882.045867115736,6580.125,6278.204132884264,48.90108527407146,228.90000000000055,6595.515610520501,10.43001466613623,10.220068740955057,27,53.6699,11.7061,1540166400000.0,2166.0,18205.0,259.0,7371.0,1180.0,209490331905.69,9942520526.42,0.0,6687720526.42,0.0,97057009591.83,55.5685,0,154.78,0,55.1625,0,89.465,0
2018-10-23,6558.5,6625.0,6543.7,6580.1,6630.21998676,43673561.50577981,6600.085714285715,-7.44199706314248,28.477454677647746,19.72641808387029,266.09285714285727,6881.0715857005425,6579.26,6277.448414299458,49.86264549764292,200.80000000000018,6591.661707890376,8.562866926953575,9.888628378154761,24,53.6378,11.7061,1540252800000.0,2166.0,18205.0,259.0,7371.0,1180.0,209196934969.41,10652396936.69,0.0,6981086936.69,0.0,96988302734.09,55.7455,0,154.39,0,55.6825,0,88.435,0
2018-10-24,6581.6,6602.9,6508.8,6545.7,6445.88521564,42258129.38477642,6576.900000000001,-23.80677333025204,28.836152362863466,17.90958064856869,242.3428571428572,6878.932812085234,6576.844999999999,6274.7571879147645,48.35113978647134,-362.40000000000055,6580.1712809177825,4.258259815891506,8.76255466570211,23,53.5842,11.7061,1540339200000.0,2166.0,18205.0,259.0,7371.0,1180.0,209640848140.02,10556706205.05,0.0,6859796205.05,0.0,97306451902.77,52.856,0,146.04,0,53.7725,0,83.21,0
2018-10-25,6543.3,6598.0,6515.4,6540.1,6793.83802507,44458804.99186322,6572.400000000001,-22.49228555915141,29.16922878484941,14.291208791208811,237.31428571428583,6876.158873069846,6573.85,6271.541126930155,48.09554406153314,-174.89999999999964,6570.153460688338,0.39045356288352195,7.088134445138392,25,53.6269,11.7061,1540425600000.0,2166.0,18205.0,259.0,7371.0,1180.0,209676886226.83,9615840523.47,0.0,6185440523.47,0.0,97233625876.03,55.1795,0,150.95,0,54.95,0,89.1085,0
2018-10-26,6540.1,6557.9,6480.0,6497.6,5741.33918164,37535352.85556945,6561.371428571429,-42.28159879780909,29.22704904038091,11.066711066711097,238.3285714285715,6873.914609454162,6569.719999999999,6265.525390545837,46.10364327960071,-250.29999999999927,6552.0150955162535,-6.034641975090381,4.463579161092637,29,53.6849,11.7061,1540512000000.0,2166.0,18205.0,259.0,7371.0,1180.0,208947728615.41,8992023493.23,0.0,5787863493.23,0.0,96774306089.41,54.1875,0,145.37,0,54.075,0,82.1405,0
2018-10-29,6382.3,6389.3,6317.1,6353.5,6496.53895077,41303375.29054317,6483.585714285715,-101.80977759816167,25.257881859502906,8.69120654396728,101.32142857142857,6857.102403104357,6535.780000000001,6214.457596895644,39.594636680653004,-221.30000000000018,6461.12199342092,-36.73456765298306,-10.51981150072062,34,53.6486,11.7061,1540771200000.0,2166.0,18205.0,259.0,7371.0,1180.0,209925125343.79,9428283410.95,0.0,6013953410.95,0.0,97303303746.29,51.7365,0,142.09,0,53.06,0,76.944,0
2018-10-30,6353.5,6419.4,6250.0,6392.8,6870.98990021,43508978.63241742,6456.828571428571,-99.48359444895262,24.212057761651376,26.366322008862646,104.47857142857141,6848.836823461426,6540.860000000001,6232.883176538575,42.15370498657583,-252.5,6444.0414950656905,-42.57844126868258,-16.931537454313013,31,54.1283,11.7061,1540857600000.0,2166.0,18205.0,259.0,7371.0,1180.0,203108867865.79,11886887686.49,0.0,7686977686.49,0.0,93169462017.79,52.4755,0,146.22,0,53.325,0,76.521,0
2018-10-31,6392.1,6395.0,6354.6,6364.8,6409.57614793,40819761.6572379,6430.9857142857145,-95.00506286930133,23.240935385075097,24.709427464485596,99.3285714285714,6846.81863351035,6542.12,6237.42136648965,40.82661635329712,-198.19999999999982,6424.231121299268,-48.905368559971976,-23.32630367544481,32,54.0238,11.7061,1540944000000.0,2166.0,18205.0,259.0,7371.0,1180.0,203522810758.92,10456255815.37,0.0,6684295815.37,0.0,93572073640.17,54.529,0,151.79,0,54.715,0,79.9005,0
2018-11-01,6366.9,6452.8,6360.2,6427.3,6914.2854421,44342952.64949656,6414.8714285714295,-78.61034458359819,21.649398504084733,43.3814533887938,94.18571428571424,6840.201607308864,6547.04,6253.878392691136,44.989697534552505,-130.5,6424.998340974451,-48.319281753319046,-28.324899291019662,29,53.8983,11.7061,1541030400000.0,2166.0,18205.0,259.0,7371.0,1180.0,203413112151.59,11463369386.39,0.0,7294589386.39,0.0,93776798034.09,54.299,0,151.75,0,55.555,0,83.2765,0
2018-11-02,6426.2,6439.9,6345.0,6373.2,6091.21154924,39004180.69121626,6397.1,-94.64760025682507,20.244044574045404,30.14436016638118,93.26428571428563,6840.643143723996,6546.735,6252.826856276003,42.2207402827779,-206.90000000000055,6412.048755730839,-51.62511936345527,-32.98494330550678,36,53.8415,11.7061,1541116800000.0,2166.0,18205.0,259.0,7371.0,1180.0,205610064416.34,10493359182.56,0.0,6715579182.56,0.0,94906459384.34,53.5745,0,150.35,0,51.87,0,83.2765,0
2018-11-05,6472.8,6515.3,6436.2,6500.2,7234.69217951,46807348.05167068,6430.5428571428565,-14.625069284978505,18.300018380923603,66.71999999999994,94.8857142857142,6696.064051272768,6500.97,6305.875948727233,50.18713756805009,2.5999999999994543,6455.412756323949,-33.33895550822308,-35.68536258326977,42,52.5805,11.7061,1541376000000.0,2166.0,18205.0,259.0,7371.0,1180.0,210100642127.58,14211012397.87,0.0,9855522397.87,0.0,99628599835.64,52.7865,0,148.68,0,50.3975,0,81.39,0
2018-11-06,6500.2,6616.3,6473.0,6548.9,8715.74681047,57117433.82754457,6452.842857142858,46.6072561586256,18.821699789947147,81.59978159978147,99.31428571428562,6664.057158853246,6493.015,6321.972841146755,53.131654730032416,60.29999999999927,6478.784567242961,-23.937964179604023,-33.335882902536625,42,52.377,11.7061,1541462400000.0,2166.0,18205.0,259.0,7371.0,1180.0,213251002874.12,13081274028.82,0.0,8911784028.82,0.0,101556589328.12,53.4785,0,149.94,0,50.9425,0,82.1405,0
2018-11-07,6548.9,6595.1,6505.4,6536.3,7321.19484404,47957049.1047635,6477.342857142858,51.16328680799902,19.306118241183253,78.15997815997817,99.0,6659.584835497651,6491.25,6322.915164502349,52.27074513194981,156.80000000000018,6493.163425432221,-17.304846025506777,-30.129675527130654,48,51.1074,11.7061,1541548800000.0,2166.0,18205.0,259.0,7371.0,1180.0,219762178691.63,15498325079.73,0.0,10812985079.73,0.0,107447510929.13,55.412,0,151.53,0,52.4875,0,87.7745,0
2018-11-08,6536.3,6536.6,6398.3,6426.4,8325.54374966,53913031.89874686,6477.214285714285,-29.0766394023915,18.24306839328401,48.157248157248034,102.97857142857141,6649.723258008115,6483.83,6317.936741991884,45.36601553002194,72.89999999999964,6476.472569074165,-20.677703927275616,-28.23928120715965,51,51.6411,11.7061,1541635200000.0,2166.0,18205.0,259.0,7371.0,1180.0,219319362183.37,15211402595.97,0.0,10312662595.97,0.0,106060391479.63,54.7315,0,147.87,0,52.1225,0,87.7455,0
2018-11-09,6427.9,6640.0,6391.3,6454.2,6705.84235896,43168055.87450325,6488.785714285715,17.4633046077483,18.18107547164302,52.35897435897431,115.17857142857143,6622.031654494083,6474.275,6326.518345505916,47.26372287849719,61.399999999999636,6470.904426805624,-20.86694924715448,-26.764814815158612,47,52.3076,11.7061,1541721600000.0,2166.0,18205.0,259.0,7371.0,1180.0,213898551931.56,14136987663.14,0.0,9494577663.14,0.0,102013300096.56,53.851,0,144.96,0,51.1175,0,85.6215,0
2018-11-12,6452.6,6470.9,6392.6,6460.4,7590.54771308,48942116.18205342,6465.8,-17.416005075601202,17.30828657954129,53.94871794871785,116.13571428571426,6582.6251833796105,6453.969999999999,6325.314816620388,48.45823820775672,87.19999999999982,6452.315930058623,-22.977699416763244,-25.707062338391356,52,52.3062,11.7061,1541980800000.0,2166.0,18205.0,259.0,7371.0,1180.0,212942081893.03,12357601547.79,0.0,8414031547.79,0.0,101560116111.91,52.468,0,141.55,0,48.5425,0,81.8425,0
2018-11-13,6460.4,6499.0,6212.5,6233.9,10594.66609144,67963911.31264915,6420.8,-151.22676289103197,16.79111592504131,5.005847953216289,124.5,6593.148548416214,6438.38,6283.611451583786,36.877815229434,-248.80000000000018,6397.711947543967,-39.15492474472012,-28.396634819657116,56,52.2686,11.7061,1542067200000.0,2166.0,18205.0,259.0,7371.0,1180.0,211834718516.38,13010866246.88,0.0,8769716246.88,0.0,101111695348.88,52.3985,0,142.16,0,48.0575,0,81.5585,0
2018-11-14,6233.2,6269.4,5417.0,5681.9,34780.63937999,201333695.89248675,6298.742857142856,-468.94539867033797,18.94849883739865,21.659852820932105,182.5,6762.210367648656,6395.469999999999,6028.729632351343,22.663230580549424,-790.9000000000005,6218.758960657975,-95.41736709859106,-41.80078127544391,49,52.618,11.7061,1542153600000.0,2166.0,18205.0,259.0,7371.0,1180.0,209721197624.29,13328842093.83,0.0,8864222093.83,0.0,99370073000.41,52.729,0,144.22,0,46.7,0,79.9505,0
2018-11-15,5679.4,5778.5,5566.0,5646.8,14094.49544046,79961128.07066724,6187.3714285714295,-347.6470527350833,20.951782970301792,18.78986099754703,191.0642857142857,6845.560118958611,6352.93,5860.299881041389,22.080417888847464,-853.3999999999996,6075.76922049348,-141.21025079921765,-61.682675180198665,28,52.9157,11.7061,1542240000000.0,2166.0,18205.0,259.0,7371.0,1180.0,188363337900.62,21717252171.29,0.0,14323372171.29,0.0,88689488803.07,53.5525,0,143.85,0,47.8525,0,80.972,0
2018-11-16,5647.3,5682.5,5550.0,5599.6,6686.28965366,37518508.03351781,6065.285714285715,-248.87518307910085,22.845827601609834,14.930498773507797,193.75,6900.058575463378,6308.48,5716.901424536622,21.28763518296708,-949.2999999999993,5956.72691537011,-179.24387477208347,-85.19491509857563,23,52.6285,11.7061,1542326400000.0,2166.0,18205.0,259.0,7371.0,1180.0,186409404690.0,21199041309.41,0.0,14200351309.41,0.0,88304892597.0,53.4135,0,139.53,0,48.3825,0,79.6705,0
2018-11-19,5217.2,5252.0,4401.0,4949.0,28016.04714129,135805227.4956476,5567.071428571428,-215.04757414483285,29.787348390802148,24.47521214828048,281.2642857142856,7124.977521332323,6142.554999999999,5160.132478667676,14.947314717166336,-1505.1999999999998,5521.612917421764,-312.5554856489907,-172.87559721484124,28,52.5474,11.7061,1542585600000.0,2166.0,18205.0,259.0,7371.0,1180.0,185938137534.46,13385680271.18,0.0,9241340271.18,0.0,88232399833.46,51.371,0,131.55,0,46.465,0,75.6145,0
2018-11-20,4949.0,4969.1,4337.0,4631.8,23057.72976575,105883451.6754338,5338.2,-193.61023361976544,32.49234993119101,12.800694745983506,316.1785714285714,7240.659465301793,6055.905000000001,4871.1505346982085,12.512100740417338,-1750.0,5299.159688066323,-379.86996694049685,-214.27447115997236,21,52.4157,11.7061,1542672000000.0,2166.0,18205.0,259.0,7371.0,1180.0,161320291176.73,21056493893.24,0.0,14037583893.24,0.0,76763178493.48,51.5225,0,132.43,0,44.245,0,74.773,0
2018-11-21,4634.9,4721.3,4467.3,4561.4,12458.74297265,57246426.71110841,5178.128571428571,-164.36534670201002,35.00413707583773,9.74381241858444,327.9142857142856,7307.294407349294,5962.61,4617.925592650706,12.043138585378216,-1891.2000000000007,5114.719766049741,-433.89618485332267,-258.19881389864247,15,53.4212,11.7061,1542758400000.0,2166.0,18205.0,259.0,7371.0,1180.0,145333283899.3,24209900472.9,0.0,15791590472.9,0.0,67694570403.32,52.1715,0,134.82,0,44.195,0,75.8365,0
2018-11-23,4404.4,4525.8,4295.6,4372.0,8894.78946018,39162053.61456348,4825.6,-134.97677446984378,39.80639686011892,6.526038233355306,342.1785714285713,7365.936301715189,5758.75,4151.563698284811,10.848473879855419,-1861.8999999999996,4796.286118402979,-519.8349955978783,-346.5935157161909,12,53.4826,11.7061,1542931200000.0,2166.0,18205.0,259.0,7371.0,1180.0,141781283033.19,13225770449.67,0.0,8675550449.67,0.0,65952961715.69,51.505,0,131.73,0,43.0725,0,75.103,0
2018-11-26,3838.5,3987.5,3681.9,3779.0,25652.16177029,97973306.88332662,4210.214285714285,-123.73399247508632,46.74927974982689,3.4468070001064897,419.6357142857142,7330.950689285125,5357.635,3384.3193107148754,7.959861936816466,-1820.6000000000004,4233.751956201256,-659.3574946833232,-483.9589520503178,17,53.9659,11.7061,1543190400000.0,2166.0,18205.0,259.0,7371.0,1180.0,129411389477.3,20161542624.63,0.0,13398542624.63,0.0,59573414469.96,52.797,0,136.38,0,43.655,0,79.0665,0
2018-11-27,3782.3,4282.8,3743.6,4249.2,20149.51159246,80782357.20707487,4155.557142857143,-90.53103837526042,47.88192505557541,21.924637681159414,437.6857142857142,7193.946066649754,5243.28,3292.6139333502456,26.842073839753994,-1394.8000000000002,4237.613967150942,-640.1156957974254,-515.1903007997394,11,52.9466,11.7061,1543276800000.0,2166.0,18205.0,259.0,7371.0,1180.0,123728383577.82,18625779631.97,0.0,12225939631.97,0.0,58218365245.32,52.614,0,135.0,0,43.56,0,79.071,0
2018-11-28,4246.5,4444.0,4130.0,4269.9,20495.63294599,87744173.12704404,4113.914285714285,-68.38311433582639,48.419798480426024,28.045406849184374,399.22857142857134,7048.809016793238,5135.455,3222.100983206762,27.54677619642912,-944.4000000000005,4245.685475363206,-616.0941645244575,-535.371073544683,14,53.0685,11.7061,1543363200000.0,2166.0,18205.0,259.0,7371.0,1180.0,125308701122.79,16731135095.61,0.0,10771725095.61,0.0,58809286094.54,54.5895,0,136.76,0,45.235,0,83.8875,0
2018-11-29,4269.9,4384.5,3940.0,4027.7,21026.25786973,87732422.03987634,4059.7714285714287,-74.1797019901048,49.082194651633834,16.761997091614145,415.7999999999999,6882.595439704007,5014.13,3145.6645602959934,24.565155879457933,-921.3000000000002,4191.1891065224045,-609.5736580909415,-550.2115904539347,18,53.3293,11.7061,1543449600000.0,2166.0,18205.0,259.0,7371.0,1180.0,139274221579.57,20292726471.29,0.0,13027456471.29,0.0,65000187301.57,54.729,0,138.68,0,44.8875,0,83.6785,0
2018-11-30,4025.7,4230.0,3950.0,4217.2,15608.32582358,63682573.20818687,4037.657142857143,-67.54872286144261,49.697276810612514,25.94764905477459,426.33571428571423,6689.646870170194,4905.9,3122.1531298298046,30.869913797612966,-414.60000000000036,4197.6918298918035,-582.4014817331617,-556.6495687097802,19,53.9731,11.7061,1543536000000.0,2166.0,18205.0,259.0,7371.0,1180.0,138271143675.33,17875847578.76,0.0,11415164518.17,0.0,63641909224.95,55.4825,0,140.61,0,44.645,0,84.5085,0
2018-12-03,3881.0,4089.9,3770.4,4022.2,16766.32669555,65969798.47880445,4120.285714285715,-73.5665000620231,51.11103129404658,26.437228091982572,383.1214285714285,5882.923897913677,4552.455,3221.9861020863227,30.957897259645463,-349.8000000000002,4091.2340532356047,-536.423232547153,-552.61060237413,17,53.6508,11.7061,1543795200000.0,2166.0,18205.0,259.0,7371.0,1180.0,134536782785.64,14163045275.11,0.0,8914556638.71,0.0,62356710178.45,55.818,0,141.09,0,46.205,0,88.618,0
2018-12-04,4024.9,4026.2,3828.0,3878.6,13529.71354409,52855719.15622142,4067.342857142857,-75.87486331515612,51.64865162578081,18.92437944968249,352.1285714285714,5712.472351162316,4462.29,3212.107648837684,28.979554185904263,-5.0,4038.0755399267036,-526.6601544922496,-547.420512797754,12,53.6674,11.7061,1543881600000.0,2166.0,18205.0,259.0,7371.0,1180.0,126040571093.24,13714010035.63,0.0,8650975928.12,0.0,58397910460.38,53.1235,0,137.93,0,44.1725,0,83.42,0
2018-12-06,3691.1,3715.0,3317.4,3319.9,25943.21561007,89920191.45022248,3883.4142857142856,-138.6251957086906,53.3842528843538,0.2068851373717312,355.9928571428571,5348.930240445869,4250.475,3152.019759554132,22.615415499762463,-459.0999999999999,3793.304991208771,-552.6400327190904,-545.3632553696912,13,54.2351,11.7061,1544054400000.0,2166.0,18205.0,259.0,7371.0,1180.0,120501195325.75,14234506226.05,0.0,8971384672.34,0.0,55147312545.52,53.904,0,139.63,0,43.68,0,84.9595,0
2018-12-07,3318.1,3549.8,3226.0,3362.7,25510.33197451,86309860.22894149,3761.3428571428567,-152.34839794169434,54.39817903312364,11.22331691297207,362.6785714285714,5089.784575748713,4136.410000000001,3183.0354242512885,24.02584786321961,-886.5,3685.6537434065785,-562.2027934738867,-548.7311629905303,11,54.9232,11.7061,1544140800000.0,2166.0,18205.0,259.0,7371.0,1180.0,111347892250.86,16201658770.0,0.0,10351018394.87,0.0,50192112573.02,52.329,0,137.42,0,42.1225,0,81.4565,0
2018-12-10,3430.4,3521.5,3341.7,3350.9,15515.46346742,52945212.323077,3515.5285714285715,-125.79210615909096,55.84244723268612,10.254515599343193,315.2571428571428,4667.72687477634,3914.5199999999995,3161.313125223659,27.900701092741386,-866.2999999999997,3538.6664229996504,-533.8288506486797,-543.9051379798914,19,54.8849,11.7061,1544400000000.0,2166.0,18205.0,259.0,7371.0,1180.0,114610944403.75,13771441089.23,0.0,8873176974.07,0.0,51706885525.95,52.659,0,141.85,0,42.4,0,82.0515,0
2018-12-11,3351.3,3482.4,3324.6,3459.1,12998.30358449,44220149.56487628,3455.6,-107.12610743876871,56.23603090878279,19.13793103448275,288.0142857142857,4573.617589536509,3859.405,3145.192410463492,31.407094834838773,-715.4000000000001,3518.774817249738,-514.9147034070033,-538.1070510653137,15,55.0178,11.7061,1544486400000.0,2166.0,18205.0,259.0,7371.0,1180.0,110719700837.51,13439441377.26,0.0,8474252640.8,0.0,49804101623.69,53.0825,0,142.08,0,42.1575,0,82.162,0
2018-12-12,3458.4,3492.9,3366.3,3417.2,10880.484455,37154909.02922128,3416.5999999999995,-94.40002413432596,56.52136294523117,16.50410012947776,274.6285714285714,4501.234052535816,3809.9299999999994,3118.625947464183,30.782772574314677,-464.10000000000036,3493.3811129373034,-497.570403392504,-529.9997215307518,14,55.0712,11.7061,1544572800000.0,2166.0,18205.0,259.0,7371.0,1180.0,108215638936.12,12999350092.16,0.0,8333526980.06,0.0,48619951640.81,53.6865,0,144.5,0,42.275,0,83.177,0
2018-12-13,3415.6,3424.0,3247.2,3262.1,16169.17656633,53498385.96901335,3408.342857142857,-107.73033511663996,57.02395516195183,3.3290298782736927,255.5071428571428,4433.851509025687,3754.435,3075.018490974313,28.522546844084573,-760.0999999999999,3435.560834702978,-490.6838959350757,-522.1365564116165,14,55.0034,11.7061,1544659200000.0,2166.0,18205.0,259.0,7371.0,1180.0,110461832388.98,11280164965.85,0.0,7181305883.95,0.0,49704020344.27,53.677,0,145.01,0,42.7375,0,82.919,0
2018-12-14,3262.1,3277.3,3155.2,3171.9,13813.33660659,44415782.65620444,3381.085714285714,-116.54743890820268,57.667302812096054,1.4456371191135973,244.22857142857143,4442.869460337342,3718.85,2994.830539662658,27.26858007388745,-706.6999999999998,3369.6456260272334,-486.8920864349816,-515.0876624162895,10,54.8,11.7061,1544745600000.0,2166.0,18205.0,259.0,7371.0,1180.0,105283132302.18,11705057932.63,0.0,7388446698.19,0.0,47587986153.04,52.5855,0,144.06,0,41.37,0,79.5955,0
