date,open,high,low,close,volume,currency_volume
2023-03-31 05:00:00+08:00,1794.89,1801.0,1767.33,1792.46,6065829,60658.29
2023-03-31 04:00:00+08:00,1781.28,1796.0,1769.12,1794.91,3382350,33823.5
2023-03-31 03:00:00+08:00,1775.33,1781.77,1772.58,1781.0,593150,5931.5
2023-03-31 02:00:00+08:00,1770.08,1776.0,1768.0,1772.58,1369421,13694.21
2023-03-31 01:00:00+08:00,1784.93,1788.0,1765.0,1769.96,5221988,52219.88
2023-03-31 00:00:00+08:00,1787.93,1792.0,1783.0,1784.95,3001395,30013.95
2023-03-30 23:00:00+08:00,1795.64,1800.0,1784.99,1787.93,3227645,32276.45
2023-03-30 22:00:00+08:00,1798.0,1803.33,1785.54,1795.64,4937955,49379.55
2023-03-30 21:00:00+08:00,1804.88,1811.4,1798.0,1798.0,2018948,20189.48
2023-03-30 20:00:00+08:00,1805.01,1814.28,1798.0,1803.65,4360210,43602.1
2023-03-30 19:00:00+08:00,1803.54,1809.0,1800.0,1805.04,6816322,68163.22
2023-03-30 18:00:00+08:00,1800.84,1806.0,1794.0,1803.54,6924606,69246.06
2023-03-30 17:00:00+08:00,1799.32,1801.94,1793.81,1800.84,7929238,79292.38
2023-03-30 16:00:00+08:00,1806.02,1816.87,1796.66,1799.31,12136277,121362.77
2023-03-30 15:00:00+08:00,1795.75,1813.6,1784.04,1806.02,13302810,133028.1
2023-03-30 14:00:00+08:00,1796.44,1801.01,1782.0,1795.79,10808497,108084.97
2023-03-30 13:00:00+08:00,1796.27,1798.0,1788.0,1796.44,7097278,70972.78
2023-03-30 12:00:00+08:00,1787.06,1800.0,1774.0,1796.27,14126342,141263.42
2023-03-30 11:00:00+08:00,1810.79,1813.77,1768.0,1787.27,26194107,261941.07
2023-03-30 10:00:00+08:00,1791.2,1815.0,1782.0,1810.79,4976958,49769.58
2023-03-30 09:00:00+08:00,1787.92,1794.92,1782.5,1791.2,1056209,10562.09
2023-03-30 08:00:00+08:00,1792.0,1794.4,1778.0,1785.0,1547475,15474.75
2023-03-30 07:00:00+08:00,1782.0,1798.18,1779.3,1792.0,659392,6593.92
2023-03-30 06:00:00+08:00,1790.0,1790.0,1778.0,1782.0,790554,7905.54
2023-03-30 05:00:00+08:00,1793.33,1801.0,1789.99,1790.0,444438,4444.38
2023-03-30 04:00:00+08:00,1791.0,1799.99,1779.99,1796.0,1168486,11684.86
2023-03-30 03:00:00+08:00,1790.1,1805.0,1782.0,1791.2,3001892,30018.92
2023-03-30 02:00:00+08:00,1791.2,1806.67,1766.0,1790.1,5242744,52427.44
2023-03-30 01:00:00+08:00,1772.0,1802.36,1772.0,1791.2,4701443,47014.43
2023-03-30 00:00:00+08:00,1766.28,1791.0,1759.99,1772.0,4048523,40485.23
2023-03-29 23:00:00+08:00,1792.3,1804.73,1736.72,1766.28,8151632,81516.32
2023-03-29 22:00:00+08:00,1809.69,1820.41,1770.0,1789.61,6372323,63723.23
2023-03-29 21:00:00+08:00,1812.75,1827.5,1805.0,1809.57,3869069,38690.69
2023-03-29 20:00:00+08:00,1811.57,1829.0,1800.0,1812.86,6136665,61366.65
2023-03-29 19:00:00+08:00,1811.32,1818.85,1804.0,1811.56,9446722,94467.22
2023-03-29 18:00:00+08:00,1814.4,1820.0,1800.0,1811.27,12051111,120511.11
2023-03-29 17:00:00+08:00,1820.13,1825.45,1810.0,1814.42,12834015,128340.15
2023-03-29 16:00:00+08:00,1804.79,1829.0,1792.72,1820.13,23279940,232799.4
2023-03-29 15:00:00+08:00,1805.58,1814.04,1796.48,1804.72,9026043,90260.43
2023-03-29 14:00:00+08:00,1789.33,1860.66,1786.24,1805.52,28050738,280507.38
2023-03-29 13:00:00+08:00,1791.35,1800.0,1777.67,1789.35,12266740,122667.4
2023-03-29 12:00:00+08:00,1777.78,1800.0,1777.0,1791.34,15342898,153428.98
2023-03-29 11:00:00+08:00,1779.16,1781.05,1762.0,1777.77,8560380,85603.8
2023-03-29 10:00:00+08:00,1778.24,1783.0,1776.5,1779.2,5733150,57331.5
2023-03-29 09:00:00+08:00,1775.08,1788.68,1773.33,1778.37,11285078,112850.78
2023-03-29 08:00:00+08:00,1772.54,1780.0,1766.0,1775.09,8470415,84704.15
2023-03-29 07:00:00+08:00,1770.77,1780.0,1760.0,1772.54,9979427,99794.27
2023-03-29 06:00:00+08:00,1768.77,1781.81,1759.96,1770.77,8744868,87448.68
2023-03-29 05:00:00+08:00,1774.31,1777.33,1762.63,1768.71,6332481,63324.81
2023-03-29 04:00:00+08:00,1785.76,1792.0,1770.0,1774.18,11670172,116701.72
2023-03-29 03:00:00+08:00,1776.97,1798.75,1762.0,1785.76,18149108,181491.08
2023-03-29 02:00:00+08:00,1736.35,1806.0,1732.0,1776.96,21264154,212641.54
2023-03-29 01:00:00+08:00,1735.3,1740.0,1728.97,1736.44,14901323,149013.23
2023-03-29 00:00:00+08:00,1743.82,1746.58,1728.89,1735.29,12696492,126964.92
2023-03-28 23:00:00+08:00,1739.97,1746.99,1731.0,1743.83,14408260,144082.6
2023-03-28 22:00:00+08:00,1737.6,1759.66,1732.0,1739.94,18954288,189542.88
2023-03-28 21:00:00+08:00,1736.8,1750.0,1722.0,1737.57,17395532,173955.32
2023-03-28 20:00:00+08:00,1745.41,1758.99,1730.0,1737.1,18364667,183646.67
2023-03-28 19:00:00+08:00,1717.8,1760.0,1710.88,1745.35,22940819,229408.19
2023-03-28 18:00:00+08:00,1725.0,1732.0,1709.0,1717.81,10556006,105560.06
2023-03-28 17:00:00+08:00,1727.89,1730.0,1717.89,1724.0,1678864,16788.64
2023-03-28 16:00:00+08:00,1724.29,1733.33,1701.0,1728.0,12909945,129099.45
2023-03-28 15:00:00+08:00,1730.95,1733.56,1723.52,1724.31,8278188,82781.88
2023-03-28 14:00:00+08:00,1723.86,1737.0,1710.0,1730.94,19639093,196390.93
2023-03-28 13:00:00+08:00,1718.14,1723.87,1713.33,1723.86,8958379,89583.79
2023-03-28 12:00:00+08:00,1712.13,1725.0,1700.0,1718.15,10464154,104641.54
2023-03-28 11:00:00+08:00,1713.47,1713.7,1700.0,1712.13,6567124,65671.24
2023-03-28 10:00:00+08:00,1717.01,1723.33,1704.0,1713.39,8232985,82329.85
2023-03-28 09:00:00+08:00,1707.62,1738.0,1700.0,1717.02,18545222,185452.22
2023-03-28 08:00:00+08:00,1715.28,1720.0,1706.5,1707.62,11983417,119834.17
2023-03-28 07:00:00+08:00,1709.7,1716.81,1707.52,1715.29,8094400,80944.0
2023-03-28 06:00:00+08:00,1713.57,1716.66,1708.01,1709.71,8802246,88022.46
2023-03-28 05:00:00+08:00,1708.14,1720.0,1705.6,1713.54,8802319,88023.19
2023-03-28 04:00:00+08:00,1704.5,1727.01,1697.05,1708.06,13010526,130105.26
2023-03-28 03:00:00+08:00,1714.92,1719.99,1701.0,1704.42,10176931,101769.31
2023-03-28 02:00:00+08:00,1708.25,1719.18,1704.91,1714.91,10673473,106734.73
2023-03-28 01:00:00+08:00,1717.18,1722.0,1704.0,1708.24,16181455,161814.55
2023-03-28 00:00:00+08:00,1711.42,1733.0,1708.75,1717.19,21056618,210566.18
2023-03-27 23:00:00+08:00,1735.93,1750.0,1701.0,1711.54,70419232,704192.32
2023-03-27 22:00:00+08:00,1755.54,1758.92,1708.92,1735.92,34408171,344081.71
2023-03-27 21:00:00+08:00,1756.56,1766.0,1750.0,1755.54,17816153,178161.53
2023-03-27 20:00:00+08:00,1765.43,1775.0,1750.0,1756.55,15273118,152731.18
2023-03-27 19:00:00+08:00,1765.0,1770.04,1762.0,1765.37,7462669,74626.69
2023-03-27 18:00:00+08:00,1763.35,1766.66,1756.0,1764.97,6454392,64543.92
2023-03-27 17:00:00+08:00,1756.61,1768.0,1754.44,1763.41,11165671,111656.71
2023-03-27 16:00:00+08:00,1752.36,1763.9,1742.5,1756.61,10469296,104692.96
2023-03-27 15:00:00+08:00,1753.65,1764.0,1740.0,1752.37,10310831,103108.31
2023-03-27 14:00:00+08:00,1750.48,1755.25,1740.45,1753.66,11648714,116487.14
2023-03-27 13:00:00+08:00,1764.61,1765.49,1740.0,1750.5,10446211,104462.11
2023-03-27 12:00:00+08:00,1766.66,1774.0,1756.66,1764.61,12757415,127574.15
2023-03-27 11:00:00+08:00,1765.72,1783.92,1762.5,1769.99,5717234,57172.34
2023-03-27 10:00:00+08:00,1763.19,1770.9,1750.0,1765.71,13964102,139641.02
2023-03-27 09:00:00+08:00,1778.45,1784.08,1744.0,1763.21,12903658,129036.58
2023-03-27 08:00:00+08:00,1773.88,1780.2,1769.99,1778.45,7964749,79647.49
2023-03-27 07:00:00+08:00,1776.22,1783.33,1770.0,1774.01,10137685,101376.85
2023-03-27 06:00:00+08:00,1764.8,1783.97,1753.11,1776.21,11753115,117531.15
2023-03-27 05:00:00+08:00,1760.57,1765.08,1752.1,1765.0,4603277,46032.77
2023-03-27 04:00:00+08:00,1766.28,1784.08,1746.66,1760.63,10521685,105216.85
2023-03-27 03:00:00+08:00,1766.4,1778.0,1764.55,1766.26,4681780,46817.8
2023-03-27 02:00:00+08:00,1767.25,1772.53,1764.52,1766.41,6348721,63487.21
2023-03-27 01:00:00+08:00,1755.22,1779.45,1755.04,1767.25,10040645,100406.45
2023-03-27 00:00:00+08:00,1763.63,1768.63,1755.17,1755.22,9129402,91294.02
2023-03-26 23:00:00+08:00,1739.0,1770.0,1735.0,1763.75,12438009,124380.09
2023-03-26 22:00:00+08:00,1795.95,1799.99,1736.0,1739.0,22481392,224813.92
2023-03-26 21:00:00+08:00,1775.91,1827.83,1773.33,1795.91,18202397,182023.97
2023-03-26 20:00:00+08:00,1777.95,1783.65,1764.0,1775.92,12848275,128482.75
2023-03-26 19:00:00+08:00,1771.52,1781.26,1767.49,1777.97,6939287,69392.87
2023-03-26 18:00:00+08:00,1775.0,1780.0,1744.0,1771.43,10772460,107724.6
2023-03-26 17:00:00+08:00,1774.71,1790.0,1759.99,1774.99,13762389,137623.89
2023-03-26 16:00:00+08:00,1752.58,1800.0,1738.0,1774.68,16239029,162390.29
2023-03-26 15:00:00+08:00,1751.55,1765.0,1744.86,1752.58,5663120,56631.2
2023-03-26 14:00:00+08:00,1753.18,1763.33,1739.31,1751.55,8339876,83398.76
2023-03-26 13:00:00+08:00,1749.64,1770.0,1732.0,1753.2,9508807,95088.07
2023-03-26 12:00:00+08:00,1749.81,1750.0,1731.0,1749.38,5760261,57602.61
2023-03-26 11:00:00+08:00,1752.69,1754.87,1720.51,1749.77,5592120,55921.2
2023-03-26 10:00:00+08:00,1751.49,1755.02,1740.0,1752.61,5775538,57755.38
2023-03-26 09:00:00+08:00,1750.73,1760.0,1746.0,1751.38,7006627,70066.27
2023-03-26 08:00:00+08:00,1742.3,1756.55,1714.24,1750.69,11019469,110194.69
2023-03-26 07:00:00+08:00,1738.24,1758.5,1720.0,1742.31,7072103,70721.03
2023-03-26 06:00:00+08:00,1733.08,1749.99,1731.24,1738.21,8930111,89301.11
2023-03-26 05:00:00+08:00,1730.51,1743.29,1724.0,1733.1,7780991,77809.91
2023-03-26 04:00:00+08:00,1717.34,1735.21,1713.3,1730.53,11782264,117822.64
2023-03-26 03:00:00+08:00,1739.25,1748.0,1688.0,1717.36,25600729,256007.29
2023-03-26 02:00:00+08:00,1744.55,1770.0,1738.47,1739.22,8746961,87469.61
2023-03-26 01:00:00+08:00,1752.54,1758.72,1741.89,1744.56,10366977,103669.77
2023-03-26 00:00:00+08:00,1754.72,1770.0,1748.0,1752.54,8816751,88167.51
2023-03-25 23:00:00+08:00,1748.2,1765.0,1744.38,1754.72,14832980,148329.8
2023-03-25 22:00:00+08:00,1754.22,1764.8,1735.0,1748.21,12211756,122117.56
2023-03-25 21:00:00+08:00,1745.78,1760.0,1730.0,1754.23,12482624,124826.24
2023-03-25 20:00:00+08:00,1745.37,1760.0,1730.0,1745.77,8838670,88386.7
2023-03-25 19:00:00+08:00,1747.37,1760.0,1733.33,1745.39,9041065,90410.65
2023-03-25 18:00:00+08:00,1748.43,1752.0,1741.74,1747.34,6766221,67662.21
2023-03-25 17:00:00+08:00,1743.3,1781.8,1725.0,1748.35,12431116,124311.16
2023-03-25 16:00:00+08:00,1747.07,1765.0,1721.0,1743.44,16029082,160290.82
2023-03-25 15:00:00+08:00,1749.05,1756.31,1727.0,1747.06,6541493,65414.93
2023-03-25 14:00:00+08:00,1744.32,1752.0,1738.82,1748.95,7465608,74656.08
2023-03-25 13:00:00+08:00,1753.55,1760.0,1725.0,1744.34,11113037,111130.37
2023-03-25 12:00:00+08:00,1755.99,1758.48,1740.0,1753.56,6013709,60137.09
2023-03-25 11:00:00+08:00,1758.51,1772.0,1730.0,1755.9,13401677,134016.77
2023-03-25 10:00:00+08:00,1753.82,1780.0,1728.0,1758.52,8729567,87295.67
2023-03-25 09:00:00+08:00,1755.9,1758.0,1742.5,1753.81,6513008,65130.08
2023-03-25 08:00:00+08:00,1749.99,1766.66,1746.73,1755.86,8203690,82036.9
2023-03-25 07:00:00+08:00,1743.09,1758.0,1742.25,1749.91,9827035,98270.35
2023-03-25 06:00:00+08:00,1746.31,1764.0,1740.09,1743.19,10364844,103648.44
2023-03-25 05:00:00+08:00,1748.55,1750.45,1725.0,1746.31,16959634,169596.34
2023-03-25 04:00:00+08:00,1763.88,1764.48,1740.4,1748.78,13440251,134402.51
2023-03-25 03:00:00+08:00,1756.16,1780.0,1748.0,1763.62,14973864,149738.64
2023-03-25 02:00:00+08:00,1737.34,1764.96,1725.0,1756.19,16429723,164297.23
2023-03-25 01:00:00+08:00,1762.79,1771.0,1725.0,1737.34,23556738,235567.38
2023-03-25 00:00:00+08:00,1767.01,1770.19,1753.0,1762.69,17490195,174901.95
2023-03-24 23:00:00+08:00,1762.82,1770.9,1731.0,1767.04,18648287,186482.87
2023-03-24 22:00:00+08:00,1766.78,1783.33,1755.67,1762.8,26520400,265204.0
2023-03-24 21:00:00+08:00,1771.45,1777.0,1730.0,1766.85,18164700,181647.0
2023-03-24 20:00:00+08:00,1746.04,1781.6,1742.5,1771.47,20662240,206622.4
2023-03-24 19:00:00+08:00,1776.0,1798.75,1742.08,1746.12,25995270,259952.7
2023-03-24 18:00:00+08:00,1787.41,1806.0,1750.0,1776.0,21185495,211854.95
2023-03-24 17:00:00+08:00,1795.14,1813.75,1781.6,1787.43,16199557,161995.57
2023-03-24 16:00:00+08:00,1815.13,1819.99,1787.19,1795.14,17071532,170715.32
2023-03-24 15:00:00+08:00,1810.0,1820.0,1808.44,1815.1,4513006,45130.06
2023-03-24 14:00:00+08:00,1811.46,1825.0,1806.0,1810.0,3836143,38361.43
2023-03-24 13:00:00+08:00,1805.13,1815.0,1770.0,1811.99,12517702,125177.02
2023-03-24 12:00:00+08:00,1812.4,1814.99,1803.0,1805.13,6095130,60951.3
2023-03-24 11:00:00+08:00,1809.31,1825.0,1809.0,1812.47,6304008,63040.08
2023-03-24 10:00:00+08:00,1815.12,1821.17,1805.0,1809.33,5882040,58820.4
2023-03-24 09:00:00+08:00,1810.58,1826.71,1806.0,1815.12,10349266,103492.66
2023-03-24 08:00:00+08:00,1813.81,1826.0,1806.0,1810.59,9709600,97096.0
2023-03-24 07:00:00+08:00,1808.85,1826.66,1799.0,1813.81,10124932,101249.32
2023-03-24 06:00:00+08:00,1814.41,1835.0,1804.0,1808.86,8832478,88324.78
2023-03-24 05:00:00+08:00,1815.6,1819.99,1805.01,1814.4,7143109,71431.09
2023-03-24 04:00:00+08:00,1820.71,1830.0,1805.93,1815.56,10024810,100248.1
2023-03-24 03:00:00+08:00,1802.71,1824.0,1790.0,1820.76,21310915,213109.15
2023-03-24 02:00:00+08:00,1826.49,1830.0,1795.17,1802.18,16250890,162508.9
2023-03-24 01:00:00+08:00,1828.66,1870.0,1791.17,1826.48,22009332,220093.32
2023-03-24 00:00:00+08:00,1837.69,1849.99,1822.68,1828.67,21203271,212032.71
2023-03-23 23:00:00+08:00,1786.61,1870.0,1786.61,1837.64,61141049,611410.49
2023-03-23 22:00:00+08:00,1748.12,1788.0,1733.33,1786.61,24864953,248649.53
2023-03-23 21:00:00+08:00,1751.13,1765.0,1740.0,1748.09,16678040,166780.4
2023-03-23 20:00:00+08:00,1755.02,1764.0,1748.53,1751.11,11779384,117793.84
2023-03-23 19:00:00+08:00,1751.06,1760.0,1745.18,1755.03,9341614,93416.14
2023-03-23 18:00:00+08:00,1754.8,1767.0,1749.4,1751.06,7403405,74034.05
2023-03-23 17:00:00+08:00,1750.97,1756.53,1746.0,1754.8,9003446,90034.46
2023-03-23 16:00:00+08:00,1750.67,1759.57,1738.0,1750.96,7974532,79745.32
